"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"FTO",3,0,2,5,60,3
"FZD5",3,2,29,34,8.82352941176471,5
"GABARAP",3,0,15,18,16.6666666666667,3
"GABARAPL3",3,0,7,10,30,3
"GALR2",3,0,15,18,16.6666666666667,3
"GATA2",3,0,9,12,25,3
"GATM",3,1,31,35,8.57142857142857,4
"GBP5",3,0,13,16,18.75,3
"GCC2",3,0,27,30,10,3
"GEMIN2",3,2,16,21,14.2857142857143,5
"GEMIN8P4",3,3,16,22,13.6363636363636,6
"GGCX",3,0,13,16,18.75,3
"GJB2",3,1,29,33,9.09090909090909,4
"GLB1",3,0,12,15,20,3
"GLYR1",3,1,40,44,6.81818181818182,4
"GMCL1",3,0,4,7,42.8571428571429,3
"GNB2L1",3,0,11,14,21.4285714285714,3
"GNLY",3,0,21,24,12.5,3
"GOLT1A",3,0,21,24,12.5,3
"GP5",3,0,11,14,21.4285714285714,3
"GP9",3,0,7,10,30,3
"GPANK1",3,0,13,16,18.75,3
"GPATCH3",3,0,6,9,33.3333333333333,3
"GPCPD1",3,0,29,32,9.375,3
"GPN2",3,0,3,6,50,3
"GPR162",3,1,15,19,15.7894736842105,4
"GPR182",3,0,15,18,16.6666666666667,3
"GPR3",3,0,18,21,14.2857142857143,3
"GPR56",3,0,5,8,37.5,3
"GPR65",3,0,20,23,13.0434782608696,3
"GRK5",3,0,28,31,9.67741935483871,3
"GRK5-IT1",3,0,28,31,9.67741935483871,3
"GS1-251I9.3",3,1,9,13,23.0769230769231,4
"GS1-251I9.4",3,3,18,24,12.5,6
"GSAP",3,0,33,36,8.33333333333333,3
"GSG1L",3,0,41,44,6.81818181818182,3
"GTF2E2",3,1,23,27,11.1111111111111,4
"GTF3A",3,0,2,5,60,3
"GTF3C3",3,0,6,9,33.3333333333333,3
"GTF3C6",3,1,20,24,12.5,4
"GUCA1A",3,0,7,10,30,3
"GUCA1B",3,0,6,9,33.3333333333333,3
"GUCY1A3",3,0,4,7,42.8571428571429,3
"GUCY1B3",3,1,8,12,25,4
"H2AFJ",3,3,19,25,12,6
"HAL",3,0,3,6,50,3
"HAPLN4",3,1,20,24,12.5,4
"HBCBP",3,0,15,18,16.6666666666667,3
"HDAC10",3,0,3,6,50,3
"HECTD1",3,1,20,24,12.5,4
"HELQ",3,2,6,11,27.2727272727273,5
"HEMK1",3,0,4,7,42.8571428571429,3
"HERC4",3,2,26,31,9.67741935483871,5
"HES7",3,0,6,9,33.3333333333333,3
"HEXIM2",3,0,12,15,20,3
"HIAT1",3,1,6,10,30,4
"HIBCH",3,0,9,12,25,3
"HINT3",3,1,19,23,13.0434782608696,4
"HIRIP3",3,0,17,20,15,3
"HIST1H1PS1",3,1,25,29,10.3448275862069,4
"HIST1H2AG",3,0,12,15,20,3
"HIST1H2AK",3,0,14,17,17.6470588235294,3
"HIST1H2BJ",3,0,12,15,20,3
"HIST1H2BN",3,0,14,17,17.6470588235294,3
"HIST1H4D",3,1,25,29,10.3448275862069,4
"HM13",3,1,7,11,27.2727272727273,4
"HMGN4",3,0,15,18,16.6666666666667,3
"HNRNPDL",3,0,13,16,18.75,3
"HOXB3",3,3,38,44,6.81818181818182,6
"HOXD11",3,0,16,19,15.7894736842105,3
"HOXD9",3,0,19,22,13.6363636363636,3
"HPS4",3,0,6,9,33.3333333333333,3
"HS3ST1",3,0,11,14,21.4285714285714,3
"HSPD1",3,0,15,18,16.6666666666667,3
"HSPE1",3,0,14,17,17.6470588235294,3
"HSPE1-MOB4",3,0,14,17,17.6470588235294,3
"HTRA2",3,0,18,21,14.2857142857143,3
"ICAM2",3,0,29,32,9.375,3
"IER5",3,0,8,11,27.2727272727273,3
"IFNAR2",3,2,24,29,10.3448275862069,5
"IFRG15",3,0,11,14,21.4285714285714,3
"IFT122",3,0,29,32,9.375,3
"IFT43",3,0,9,12,25,3
"IFT80",3,0,3,6,50,3
"IKZF4",3,0,5,8,37.5,3
"IL11",3,0,4,7,42.8571428571429,3
"IL19",3,0,17,20,15,3
"IL1A",3,1,22,26,11.5384615384615,4
"IL1F10",3,1,23,27,11.1111111111111,4
"IL4R",3,0,18,21,14.2857142857143,3
"ILK",3,0,31,34,8.82352941176471,3
"INO80E",3,0,17,20,15,3
"INPP1",3,0,9,12,25,3
"INPP5K",3,0,13,16,18.75,3
"INSRR",3,0,16,19,15.7894736842105,3
"INTS7",3,2,21,26,11.5384615384615,5
"IQCE",3,0,10,13,23.0769230769231,3
"IQGAP1",3,1,27,31,9.67741935483871,4
"IRF1",3,0,13,16,18.75,3
"IRX5",3,0,19,22,13.6363636363636,3
"ISCA1P4",3,1,6,10,30,4
"ISCU",3,1,20,24,12.5,4
"ISG20L2",3,2,33,38,7.89473684210526,5
"ISY1",3,0,9,12,25,3
"ISY1-RAB43",3,0,9,12,25,3
"ITPR1",3,0,26,29,10.3448275862069,3
"ITPR1-AS1",3,0,26,29,10.3448275862069,3
"IZUMO1",3,0,3,6,50,3
"JDP2",3,1,43,47,6.38297872340426,4
"JTB",3,0,19,22,13.6363636363636,3
"KB-1615E4.2",3,1,6,10,30,4
"KB-1639H6.4",3,2,25,30,10,5
"KBTBD8",3,3,27,33,9.09090909090909,6
"KCNK17",3,0,12,15,20,3
"KCNK9",3,0,24,27,11.1111111111111,3
"KCTD11",3,0,25,28,10.7142857142857,3
"KCTD3",3,1,22,26,11.5384615384615,4
"KHK",3,0,10,13,23.0769230769231,3
"KIAA1324",3,1,25,29,10.3448275862069,4
"KIAA2013",3,0,7,10,30,3
"KIF20B",3,0,10,13,23.0769230769231,3
"KLHDC9",3,0,16,19,15.7894736842105,3
"KLHL2",3,0,32,35,8.57142857142857,3
"KLHL21",3,0,9,12,25,3
"KLHL28",3,5,22,30,10,8
"KLHL3",3,0,9,12,25,3
"KLHL6",3,0,17,20,15,3
"KMT2E",3,1,18,22,13.6363636363636,4
"KMT2E-AS1",3,1,18,22,13.6363636363636,4
"KPNA5",3,6,23,32,9.375,9
"KRI1",3,0,9,12,25,3
"KRT18P22",3,2,39,44,6.81818181818182,5
"KRTAP5",3,0,18,21,14.2857142857143,3
"KRTCAP2",3,0,2,5,60,3
"KRTDAP",3,2,25,30,10,5
"LACTB2",3,1,17,21,14.2857142857143,4
"LAMTOR1",3,0,15,18,16.6666666666667,3
"LAP3P2",3,1,7,11,27.2727272727273,4
"LEPRE1",3,0,14,17,17.6470588235294,3
"LEPREL2",3,1,15,19,15.7894736842105,4
"LIF",3,0,10,13,23.0769230769231,3
"LIG3",3,1,17,21,14.2857142857143,4
"LINC00112",3,0,12,15,20,3
"LINC00167",3,0,30,33,9.09090909090909,3
"LINC00479",3,0,12,15,20,3
"LINC00842",3,0,32,35,8.57142857142857,3
"LINC00917",3,0,5,8,37.5,3
"LINC01004",3,1,18,22,13.6363636363636,4
"LIPJ",3,1,5,9,33.3333333333333,4
"LIX1",3,2,32,37,8.10810810810811,5
"LMAN2",3,0,11,14,21.4285714285714,3
"LMOD3",3,2,16,21,14.2857142857143,5
"LNPEP",3,0,6,9,33.3333333333333,3
"LPP",3,1,14,18,16.6666666666667,4
"LPP-AS2",3,1,14,18,16.6666666666667,4
"LRCH1",3,0,26,29,10.3448275862069,3
"LRIG1",3,0,17,20,15,3
"LRRC4",3,1,21,25,12,4
"LRRFIP2",3,0,14,17,17.6470588235294,3
"LSM2",3,0,14,17,17.6470588235294,3
"LSM4",3,0,7,10,30,3
"LTBP2",3,1,9,13,23.0769230769231,4
"LXN",3,0,16,19,15.7894736842105,3
"LY6G5B",3,0,16,19,15.7894736842105,3
"LY6G5C",3,0,9,12,25,3
"LYL1",3,1,8,12,25,4
"LYRM1",3,1,6,10,30,4
"LYRM9",3,4,35,42,7.14285714285714,7
"MACROD1",3,0,3,6,50,3
"MALAT1",3,0,12,15,20,3
"MAP3K14-AS1",3,0,12,15,20,3
"MAP3K7CL",3,2,16,21,14.2857142857143,5
"MAPK11",3,0,3,6,50,3
"MAPK12",3,0,3,6,50,3
"MARCH7",3,3,25,31,9.67741935483871,6
"MARCKS",3,3,27,33,9.09090909090909,6
"MB",3,7,53,63,4.76190476190476,10
"MB21D2",3,3,19,25,12,6
"MBD4",3,0,29,32,9.375,3
"MBD6",3,0,11,14,21.4285714285714,3
"MBNL2",3,1,25,29,10.3448275862069,4
"MCM8",3,0,24,27,11.1111111111111,3
"MCPH1",3,0,41,44,6.81818181818182,3
"MED21",3,1,5,9,33.3333333333333,4
"MED29",3,0,5,8,37.5,3
"MED8",3,0,7,10,30,3
"MEGF9",3,1,43,47,6.38297872340426,4
"MEST",3,0,21,24,12.5,3
"METTL17",3,0,21,24,12.5,3
"METTL18",3,0,13,16,18.75,3
"METTL20",3,0,21,24,12.5,3
"METTL8",3,0,0,3,100,3
"MEX3B",3,0,13,16,18.75,3
"MFNG",3,0,3,6,50,3
"MFSD1",3,0,13,16,18.75,3
"MGARP",3,2,14,19,15.7894736842105,5
"MGST3",3,0,25,28,10.7142857142857,3
"MICAL3",3,1,30,34,8.82352941176471,4
"MICU1",3,1,11,15,20,4
"MIOX",3,0,2,5,60,3
"MIR1200",3,0,3,6,50,3
"MIR1256",3,0,14,17,17.6470588235294,3
"MIR1290",3,0,16,19,15.7894736842105,3
"MIR145",3,0,10,13,23.0769230769231,3
"MIR17HG",3,2,11,16,18.75,5
"MIR2278",3,0,8,11,27.2727272727273,3
"MIR3654",3,0,14,17,17.6470588235294,3
"MIR375",3,0,10,13,23.0769230769231,3
"MIR4687",3,0,19,22,13.6363636363636,3
"MIR548O",3,0,18,21,14.2857142857143,3
"MIR548Q",3,0,15,18,16.6666666666667,3
"MIR554",3,0,25,28,10.7142857142857,3
"MIR555",3,0,23,26,11.5384615384615,3
"MIR574",3,0,0,3,100,3
"MIR575",3,0,6,9,33.3333333333333,3
"MIR589",3,0,13,16,18.75,3
"MIR610",3,0,7,10,30,3
"MIR616",3,0,11,14,21.4285714285714,3
"MIR624",3,0,10,13,23.0769230769231,3
"MIR630",3,0,5,8,37.5,3
"MIR933",3,0,9,12,25,3
"MIR936",3,3,17,23,13.0434782608696,6
"MIS18BP1",3,5,18,26,11.5384615384615,8
"MLKL",3,1,29,33,9.09090909090909,4
"MPI",3,1,8,12,25,4
"MPP4",3,0,14,17,17.6470588235294,3
"MPZ",3,0,5,8,37.5,3
"MR1",3,1,17,21,14.2857142857143,4
"MRAS",3,0,11,14,21.4285714285714,3
"MRFAP1",3,0,18,21,14.2857142857143,3
"MRPL28",3,0,9,12,25,3
"MRPL3",3,0,14,17,17.6470588235294,3
"MRPL33",3,0,21,24,12.5,3
"MRPL51",3,0,3,6,50,3
"MRPS18C",3,2,6,11,27.2727272727273,5
"MRPS23",3,0,13,16,18.75,3
"MSI2",3,0,17,20,15,3
"MTDH",3,0,13,16,18.75,3
"MTG2",3,0,17,20,15,3
"MYCBPAP",3,0,24,27,11.1111111111111,3
"MYO1C",3,0,8,11,27.2727272727273,3
"MYO1G",3,1,20,24,12.5,4
"MYOC",3,0,3,6,50,3
"NAA15",3,2,17,22,13.6363636363636,5
"NAA38",3,2,13,18,16.6666666666667,5
"NACA",3,0,11,14,21.4285714285714,3
"NADK2",3,0,4,7,42.8571428571429,3
"NADK2-AS1",3,0,1,4,75,3
"NBN",3,1,28,32,9.375,4
"NCOA7-AS1",3,4,17,24,12.5,7
"NCR2",3,0,9,12,25,3
"NDUFA4L2",3,0,6,9,33.3333333333333,3
"NDUFAF5",3,2,11,16,18.75,5
"NDUFB1",3,1,29,33,9.09090909090909,4
"NDUFB1P1",3,0,5,8,37.5,3
"NDUFC1",3,2,17,22,13.6363636363636,5
"NDUFS1",3,2,24,29,10.3448275862069,5
"NDUFV3",3,0,1,4,75,3
"NEMF",3,0,7,10,30,3
"NF2",3,0,2,5,60,3
"NFIA",3,0,8,11,27.2727272727273,3
"NFKB2",3,1,13,17,17.6470588235294,4
"NHLRC1",3,2,31,36,8.33333333333333,5
"NIF3L1",3,0,23,26,11.5384615384615,3
"NIFK",3,0,20,23,13.0434782608696,3
"NKAPL",3,0,12,15,20,3
"NKIRAS2",3,1,14,18,16.6666666666667,4
"NKX6",3,2,12,17,17.6470588235294,5
"NLE1",3,2,10,15,20,5
"NMB",3,0,22,25,12,3
"NOM1",3,0,7,10,30,3
"NPC1L1",3,1,22,26,11.5384615384615,4
"NPM3",3,0,7,10,30,3
"NR3C1",3,0,31,34,8.82352941176471,3
"NSD1",3,0,13,16,18.75,3
"NSL1",3,0,8,11,27.2727272727273,3
"NSMCE1",3,0,18,21,14.2857142857143,3
"NSUN3",3,1,25,29,10.3448275862069,4
"NTRK1",3,0,16,19,15.7894736842105,3
"NUCB1",3,0,9,12,25,3
"NUDC",3,0,6,9,33.3333333333333,3
"NUP98",3,1,19,23,13.0434782608696,4
"NXN",3,0,38,41,7.31707317073171,3
"NXT1",3,1,24,28,10.7142857142857,4
"ODF1",3,0,7,10,30,3
"OLA1",3,1,5,9,33.3333333333333,4
"OPA1",3,3,31,37,8.10810810810811,6
"OPTN",3,0,10,13,23.0769230769231,3
"OR10J2P",3,0,4,7,42.8571428571429,3
"OR10J3",3,0,5,8,37.5,3
"OR2H2",3,3,5,11,27.2727272727273,6
"OR5A1",3,0,8,11,27.2727272727273,3
"OR5B21",3,0,11,14,21.4285714285714,3
"OR5C1",3,0,7,10,30,3
"ORC1",3,0,8,11,27.2727272727273,3
"ORC2",3,0,15,18,16.6666666666667,3
"OSBPL3",3,0,35,38,7.89473684210526,3
"OTUD6B",3,3,18,24,12.5,6
"OXA1L",3,0,22,25,12,3
"PACSIN3",3,0,17,20,15,3
"PADI3",3,0,23,26,11.5384615384615,3
"PAF1",3,0,5,8,37.5,3
"PAFAH1B2",3,1,30,34,8.82352941176471,4
"PAFAH1B3",3,0,22,25,12,3
"PAK1IP1",3,1,15,19,15.7894736842105,4
"PANX1",3,1,8,12,25,4
"PAPD5",3,0,46,49,6.12244897959184,3
"PARP2",3,0,6,9,33.3333333333333,3
"PCBP1",3,0,11,14,21.4285714285714,3
"PCDHB10",3,0,21,24,12.5,3
"PCDHB9",3,0,21,24,12.5,3
"PDCD6IP",3,1,14,18,16.6666666666667,4
"PDE3B",3,2,6,11,27.2727272727273,5
"PDZD2",3,0,11,14,21.4285714285714,3
"PEX26",3,1,34,38,7.89473684210526,4
"PFKFB3",3,1,9,13,23.0769230769231,4
"PFN1P11",3,0,21,24,12.5,3
"PFN2",3,0,13,16,18.75,3
"PGAP2",3,1,16,20,15,4
"PGK2",3,3,6,12,25,6
"PGRMC2",3,1,32,36,8.33333333333333,4
"PHF12",3,0,20,23,13.0434782608696,3
"PHF13",3,0,9,12,25,3
"PHF23",3,0,15,18,16.6666666666667,3
"PIK3C2B",3,0,16,19,15.7894736842105,3
"PIK3CA",3,2,41,46,6.52173913043478,5
"PIK3R3",3,0,20,23,13.0434782608696,3
"PIP5K1B",3,3,31,37,8.10810810810811,6
"PIPOX",3,0,20,23,13.0434782608696,3
"PKD2L1",3,0,13,16,18.75,3
"PLB1",3,0,13,16,18.75,3
"PLEKHA6",3,0,12,15,20,3
"PLXDC2",3,0,12,15,20,3
"PNKD",3,1,39,43,6.97674418604651,4
"PNN",3,3,16,22,13.6363636363636,6
"POGLUT1",3,1,18,22,13.6363636363636,4
"POLG2",3,2,25,30,10,5
"POLM",3,1,24,28,10.7142857142857,4
"POLR2B",3,0,34,37,8.10810810810811,3
"POLR3C",3,0,15,18,16.6666666666667,3
"POMGNT1",3,0,10,13,23.0769230769231,3
"POU2F2",3,0,29,32,9.375,3
"PPBP",3,1,13,17,17.6470588235294,4
"PPFIBP1",3,0,7,10,30,3
"PPIL3",3,0,21,24,12.5,3
"PPP1R13L",3,0,5,8,37.5,3
"PPP1R2",3,1,11,15,20,4
"PPP1R3C",3,1,15,19,15.7894736842105,4
"PPP3R1",3,2,13,18,16.6666666666667,5
"PRDM10",3,0,30,33,9.09090909090909,3
"PRDM13",3,0,3,6,50,3
"PRELID1",3,0,27,30,10,3
"PRG2",3,0,22,25,12,3
"PRICKLE4",3,0,20,23,13.0434782608696,3
"PRKD3",3,0,7,10,30,3
"PRKRIP1",3,0,18,21,14.2857142857143,3
"PRMT3",3,0,5,8,37.5,3
"PRNT",3,0,19,22,13.6363636363636,3
"PRPF38A",3,0,8,11,27.2727272727273,3
"PRPF39",3,5,25,33,9.09090909090909,8
"PRR19",3,0,22,25,12,3
"PSMA1",3,2,6,11,27.2727272727273,5
"PSMC6",3,1,6,10,30,4
"PTGES3P4",3,0,21,24,12.5,3
"PTK2",3,0,32,35,8.57142857142857,3
"PTPN4",3,1,26,30,10,4
"PTPRH",3,0,5,8,37.5,3
"PURB",3,1,15,19,15.7894736842105,4
"PVRL4",3,0,15,18,16.6666666666667,3
"PWWP2B",3,0,9,12,25,3
"PXN",3,0,19,22,13.6363636363636,3
"PYGB",3,1,31,35,8.57142857142857,4
"RAB24",3,0,27,30,10,3
"RAB26",3,1,9,13,23.0769230769231,4
"RAB32",3,2,13,18,16.6666666666667,5
"RAB35",3,0,12,15,20,3
"RAB8B",3,1,26,30,10,4
"RAD17",3,0,21,24,12.5,3
"RAD50",3,0,10,13,23.0769230769231,3
"RAG1",3,1,8,12,25,4
"RALGPS2",3,1,10,14,21.4285714285714,4
"RARRES1",3,0,13,16,18.75,3
"RASA2",3,1,10,14,21.4285714285714,4
"RASIP1",3,0,3,6,50,3
"RASL11A",3,1,11,15,20,4
"RASSF1",3,0,6,9,33.3333333333333,3
"RBM19",3,0,34,37,8.10810810810811,3
"RBM45",3,2,13,18,16.6666666666667,5
"RBPMS2",3,0,4,7,42.8571428571429,3
"REEP4",3,0,2,5,60,3
"REPS1",3,0,4,7,42.8571428571429,3
"RFC4",3,0,12,15,20,3
"RGS14",3,0,11,14,21.4285714285714,3
"RHBG",3,0,11,14,21.4285714285714,3
"RIOK1",3,0,21,24,12.5,3
"RN7SL103P",3,1,20,24,12.5,4
"RN7SL251P",3,0,13,16,18.75,3
"RN7SL3",3,0,7,10,30,3
"RN7SL312P",3,0,7,10,30,3
"RN7SL36P",3,1,21,25,12,4
"RN7SL651P",3,0,16,19,15.7894736842105,3
"RNA5SP203",3,0,6,9,33.3333333333333,3
"RNASE13",3,0,25,28,10.7142857142857,3
"RNF115",3,0,15,18,16.6666666666667,3
"RNF146",3,1,9,13,23.0769230769231,4
"RNF43",3,0,10,13,23.0769230769231,3
"RNF7",3,1,14,18,16.6666666666667,4
"RNPS1",3,0,2,5,60,3
"RNU1-150P",3,0,3,6,50,3
"RNU2-15P",3,0,15,18,16.6666666666667,3
"RNU2-37P",3,0,6,9,33.3333333333333,3
"RNU4",3,0,8,11,27.2727272727273,3
"RNU4-21P",3,0,2,5,60,3
"RNU4-41P",3,3,19,25,12,6
"RNU6-1007P",3,1,26,30,10,4
"RNU6-1031P",3,0,10,13,23.0769230769231,3
"RNU6-1062P",3,0,24,27,11.1111111111111,3
"RNU6-1154P",3,1,9,13,23.0769230769231,4
"RNU6-1177P",3,3,8,14,21.4285714285714,6
"RNU6-1180P",3,0,18,21,14.2857142857143,3
"RNU6-1226P",3,1,3,7,42.8571428571429,4
"RNU6-1305P",3,0,3,6,50,3
"RNU6-1309P",3,0,11,14,21.4285714285714,3
"RNU6-1338P",3,1,24,28,10.7142857142857,4
"RNU6-142P",3,0,17,20,15,3
"RNU6-157P",3,0,1,4,75,3
"RNU6-180P",3,0,1,4,75,3
"RNU6-260P",3,0,9,12,25,3
"RNU6-312P",3,0,21,24,12.5,3
"RNU6-369P",3,0,25,28,10.7142857142857,3
"RNU6-422P",3,0,7,10,30,3
"RNU6-423P",3,1,12,16,18.75,4
"RNU6-428P",3,7,17,27,11.1111111111111,10
"RNU6-501P",3,0,11,14,21.4285714285714,3
"RNU6-532P",3,0,2,5,60,3
"RNU6-57P",3,2,11,16,18.75,5
"RNU6-594P",3,0,7,10,30,3
"RNU6-640P",3,0,32,35,8.57142857142857,3
"RNU6-651P",3,0,7,10,30,3
"RNU6-665P",3,0,18,21,14.2857142857143,3
"RNU6-727P",3,0,3,6,50,3
"RNU6-74P",3,1,7,11,27.2727272727273,4
"RNU6-761P",3,0,10,13,23.0769230769231,3
"RNU6-762P",3,0,18,21,14.2857142857143,3
"RNU6-787P",3,0,5,8,37.5,3
"RNU6-883P",3,0,8,11,27.2727272727273,3
"RNU6-906P",3,0,7,10,30,3
"RNU6-939P",3,0,11,14,21.4285714285714,3
"RNU6ATAC24P",3,1,11,15,20,4
"RNU6ATAC38P",3,3,21,27,11.1111111111111,6
"RNU7-120P",3,0,11,14,21.4285714285714,3
"RNU7-128P",3,0,5,8,37.5,3
"RNU7-133P",3,1,12,16,18.75,4
"RNU7-181P",3,0,12,15,20,3
"RNU7-193P",3,0,10,13,23.0769230769231,3
"RNU7-46P",3,2,18,23,13.0434782608696,5
"RNU7-50P",3,1,24,28,10.7142857142857,4
"RNU7-5P",3,0,26,29,10.3448275862069,3
"RNU7-64P",3,0,13,16,18.75,3
"RP1-102K2.8",3,0,10,13,23.0769230769231,3
"RP1-111D6.2",3,2,37,42,7.14285714285714,5
"RP1-139D8.6",3,0,7,10,30,3
"RP1-144C9.2",3,0,18,21,14.2857142857143,3
"RP1-178F15.4",3,0,16,19,15.7894736842105,3
"RP1-178F15.5",3,0,16,19,15.7894736842105,3
"RP1-234P15.4",3,4,33,40,7.5,7
"RP1-261G23.7",3,2,32,37,8.10810810810811,5
"RP1-313I6.12",3,0,13,16,18.75,3
"RP1-4G17.5",3,0,14,17,17.6470588235294,3
"RP1-50O24.6",3,0,12,15,20,3
"RP1-66C13.4",3,4,35,42,7.14285714285714,7
"RP1-90J20.10",3,0,11,14,21.4285714285714,3
"RP1-92O14.6",3,0,6,9,33.3333333333333,3
"RP1-93H18.6",3,2,39,44,6.81818181818182,5
"RP11-1055B8.6",3,0,10,13,23.0769230769231,3
"RP11-1055B8.7",3,0,10,13,23.0769230769231,3
"RP11-1094H24.3",3,0,39,42,7.14285714285714,3
"RP11-109G23.1",3,0,14,17,17.6470588235294,3
"RP11-109G23.3",3,0,14,17,17.6470588235294,3
"RP11-109L13.5",3,1,30,34,8.82352941176471,4
"RP11-10C24.1",3,1,14,18,16.6666666666667,4
"RP11-10C24.2",3,1,14,18,16.6666666666667,4
"RP11-10C24.3",3,1,14,18,16.6666666666667,4
"RP11-115C21.2",3,0,41,44,6.81818181818182,3
"RP11-122C5.3",3,1,10,14,21.4285714285714,4
"RP11-124N14.3",3,1,26,30,10,4
"RP11-1275H24.1",3,0,11,14,21.4285714285714,3
"RP11-1275H24.2",3,0,11,14,21.4285714285714,3
"RP11-1275H24.3",3,0,11,14,21.4285714285714,3
"RP11-12M5.3",3,0,5,8,37.5,3
"RP11-158H5.7",3,0,9,12,25,3
"RP11-165F24.3",3,0,12,15,20,3
"RP11-175P19.2",3,3,31,37,8.10810810810811,6
"RP11-187A9.3",3,2,9,14,21.4285714285714,5
"RP11-203F10.5",3,0,8,11,27.2727272727273,3
"RP11-203M5.2",3,0,6,9,33.3333333333333,3
"RP11-216L13.17",3,0,6,9,33.3333333333333,3
"RP11-216L13.18",3,0,11,14,21.4285714285714,3
"RP11-216L13.19",3,0,12,15,20,3
"RP11-245J9.4",3,0,44,47,6.38297872340426,3
"RP11-24F11.2",3,0,11,14,21.4285714285714,3
"RP11-254B13.4",3,1,29,33,9.09090909090909,4
"RP11-259P20.1",3,2,29,34,8.82352941176471,5
"RP11-283G6.3",3,1,27,31,9.67741935483871,4
"RP11-293A21.1",3,0,9,12,25,3
"RP11-293M10.4",3,0,20,23,13.0434782608696,3
"RP11-293M10.5",3,0,20,23,13.0434782608696,3
"RP11-293M10.6",3,1,43,47,6.38297872340426,4
"RP11-298I3.4",3,0,9,12,25,3
"RP11-298I3.5",3,0,9,12,25,3
"RP11-2E11.10",3,0,21,24,12.5,3
"RP11-2E11.5",3,0,21,24,12.5,3
"RP11-304L19.5",3,1,9,13,23.0769230769231,4
"RP11-322N21.2",3,0,20,23,13.0434782608696,3
"RP11-346C20.3",3,0,30,33,9.09090909090909,3
"RP11-346C20.4",3,0,30,33,9.09090909090909,3
"RP11-349J5.2",3,4,33,40,7.5,7
"RP11-34D15.2",3,0,15,18,16.6666666666667,3
"RP11-351I24.1",3,0,26,29,10.3448275862069,3
"RP11-360P21.2",3,2,41,46,6.52173913043478,5
"RP11-363D14.1",3,0,20,23,13.0434782608696,3
"RP11-378A13.2",3,0,19,22,13.6363636363636,3
"RP11-379F4.4",3,0,13,16,18.75,3
"RP11-380D23.1",3,1,22,26,11.5384615384615,4
"RP11-385F7.1",3,1,14,18,16.6666666666667,4
"RP11-390K5.6",3,0,17,20,15,3
"RP11-394O4.3",3,0,15,18,16.6666666666667,3
"RP11-407N17.4",3,3,16,22,13.6363636363636,6
"RP11-414H17.5",3,1,5,9,33.3333333333333,4
"RP11-421F16.3",3,1,2,6,50,4
"RP11-421L21.2",3,0,19,22,13.6363636363636,3
"RP11-421M1.8",3,0,6,9,33.3333333333333,3
"RP11-422P24.10",3,0,17,20,15,3
"RP11-422P24.11",3,0,19,22,13.6363636363636,3
"RP11-428K3.1",3,1,10,14,21.4285714285714,4
"RP11-431M7.3",3,0,41,44,6.81818181818182,3
"RP11-432J24.3",3,0,7,10,30,3
"RP11-474G23.1",3,2,13,18,16.6666666666667,5
"RP11-474N8.5",3,0,15,18,16.6666666666667,3
"RP11-47I22.4",3,0,35,38,7.89473684210526,3
"RP11-481C4.1",3,3,50,56,5.35714285714286,6
"RP11-484D2.2",3,1,13,17,17.6470588235294,4
"RP11-485O10.3",3,3,10,16,18.75,6
"RP11-505P4.7",3,3,26,32,9.375,6
"RP11-519G16.3",3,0,26,29,10.3448275862069,3
"RP11-533E19.7",3,0,5,8,37.5,3
"RP11-542K23.9",3,0,5,8,37.5,3
"RP11-544M22.8",3,0,13,16,18.75,3
"RP11-545M17.1",3,2,16,21,14.2857142857143,5
"RP11-545M17.3",3,2,16,21,14.2857142857143,5
"RP11-57H14.2",3,0,47,50,6,3
"RP11-61A14.4",3,1,21,25,12,4
"RP11-637O19.3",3,0,6,9,33.3333333333333,3
"RP11-646I6.5",3,0,18,21,14.2857142857143,3
"RP11-651P23.5",3,0,12,15,20,3
"RP11-659E9.2",3,1,10,14,21.4285714285714,4
"RP11-662I13.2",3,0,16,19,15.7894736842105,3
"RP11-67L3.2",3,0,8,11,27.2727272727273,3
"RP11-691N7.6",3,0,12,15,20,3
"RP11-69L16.4",3,0,18,21,14.2857142857143,3
"RP11-700H6.1",3,1,22,26,11.5384615384615,4
"RP11-700H6.2",3,1,22,26,11.5384615384615,4
"RP11-712B9.2",3,2,23,28,10.7142857142857,5
"RP11-728F11.3",3,1,48,52,5.76923076923077,4
"RP11-732A19.2",3,0,29,32,9.375,3
"RP11-744N12.3",3,0,15,18,16.6666666666667,3
"RP11-74C1.2",3,0,25,28,10.7142857142857,3
"RP11-755B10.2",3,0,6,9,33.3333333333333,3
"RP11-755B10.4",3,0,8,11,27.2727272727273,3
"RP11-77G23.2",3,0,14,17,17.6470588235294,3
"RP11-77G23.5",3,0,12,15,20,3
"RP11-796E2.4",3,2,33,38,7.89473684210526,5
"RP11-7C6.1",3,0,27,30,10,3
"RP11-7N14.1",3,1,27,31,9.67741935483871,4
"RP11-829H16.5",3,0,10,13,23.0769230769231,3
"RP11-839D17.3",3,0,11,14,21.4285714285714,3
"RP11-849H4.4",3,0,20,23,13.0434782608696,3
"RP11-84C10.1",3,0,21,24,12.5,3
"RP11-857B24.5",3,8,19,30,10,11
"RP11-90L20.2",3,0,11,14,21.4285714285714,3
"RP11-90P5.7",3,0,44,47,6.38297872340426,3
