"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","sens","CHR","MAPINFO","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_UCSC_CpG_Island"
"458","cg08833432",0.315085055936726,0.462491947800744,2.43266099762032,0.0254321127200207,0.622323383379416,-4.47226722347578,"hypermethylated","20",60719824,"PSMA7;SS18L1","TSS1500;Body","S_Shore"
"459","cg08846852",0.313595571163037,0.136583079161081,2.71466010617584,0.014041719843771,0.515224940022569,-3.91482855688472,"hypermethylated","3",49314814,"USP4;USP4;C3orf62","3'UTR;3'UTR;TSS1500","Island"
"460","cg08858130",0.469993215421053,0.319339471629064,3.89220338719541,0.00103646886276233,0.157160567556123,-1.3827090031921,"hypermethylated","7",2124459,"MAD1L1;MAD1L1;MAD1L1","Body;Body;Body",""
"461","cg08863939",0.467528665540751,0.320880601969916,4.44225125988828,0.000301999793771536,0.0822146480318044,-0.156387945603422,"hypermethylated","2",172067553,"TLK1","5'UTR",""
"462","cg08864105",0.334241601493815,0.449075995814639,2.59688143275119,0.0180366046597258,0.562065585347287,-4.15108076266497,"hypermethylated","1",111743020,"DENND2D","1stExon","N_Shelf"
"463","cg08866634",0.397225117798669,0.232707625958004,3.85779400703943,0.0011198097102126,0.161979340734427,-1.45918589353473,"hypermethylated","5",175962338,"RNF44","5'UTR","N_Shore"
"464","cg08866665",0.338472711645779,0.593938475459342,2.89099803173128,0.00960176592582962,0.439119029983082,-3.55309316202487,"hypermethylated","6",169689892,"","",""
"465","cg08872353",0.374770157604173,0.341112650515696,2.9094533832374,0.00922434650907222,0.431047103024094,-3.51473222664346,"hypermethylated","15",68719924,"ITGA11","Body","N_Shelf"
"466","cg08873628",0.312226022947718,0.199703079562722,2.93364411067193,0.00875127518796652,0.420602380477464,-3.46431622191451,"hypermethylated","1",175162347,"KIAA0040;KIAA0040;KIAA0040;KIAA0040","TSS200;TSS1500;TSS1500;TSS200","Island"
"467","cg08893833",-0.344999529292454,0.544646032267936,-2.76745111252223,0.0125392218701771,0.492252242802521,-3.80748880973229,"hypomethylated","16",31045809,"STX4","Body","S_Shore"
"468","cg08896939",0.412938411166101,0.384774915531864,3.09411053604439,0.00615806199106909,0.360564396195711,-3.12631646532385,"hypermethylated","17",29297380,"RNF135;RNF135","TSS1500;TSS1500","N_Shore"
"469","cg08904363",0.424079982554038,0.202748079472997,3.91629652462471,0.000981834242692222,0.15321045407118,-1.32912576653753,"hypermethylated","7",102790119,"NAPEPLD;NAPEPLD","TSS1500;TSS1500","Island"
"470","cg08910558",0.33587236244427,0.167989344150544,3.98974336584458,0.000832438669714742,0.141092240560317,-1.16562759674202,"hypermethylated","15",75471194,"","","Island"
"471","cg08930413",0.421777760010053,0.600173707954757,2.66014691269433,0.0157729002236254,0.537467864644783,-4.02474885385806,"hypermethylated","7",151548036,"PRKAG2","Body",""
"472","cg08931515",0.326378456836375,0.396821954849671,2.462429684347,0.02390863616395,0.610957296972516,-4.4148080621667,"hypermethylated","6",53002102,"GCM1","Body",""
"473","cg08944961",0.338658677966662,0.0997101407964577,6.229802039785,6.49151313653284e-06,0.0133377537376129,3.71192889640202,"hypermethylated","12",111537195,"CUX2","Body",""
"474","cg08949143",0.31062978270071,0.568974958514151,2.57825305545867,0.0187598036663609,0.570326167360722,-4.18801525131786,"hypermethylated","13",30947713,"LOC100188949","Body",""
"475","cg08955995",0.409448013220731,0.371512067262303,2.66687162409161,0.0155488368295858,0.533350348336312,-4.01124136001156,"hypermethylated","19",42503412,"GRIK5","Body","Island"
"476","cg08959216",-0.37583140209825,0.407728657126798,-2.71307997218024,0.0140892435194634,0.515224940022569,-3.9180281308667,"hypomethylated","7",35293309,"TBX20;TBX20;TBX20;TBX20","1stExon;5'UTR;1stExon;5'UTR","Island"
"477","cg08962271",0.457678325782488,0.187777761375776,5.01462117693478,8.52143368638376e-05,0.04123301852875,1.11215799981039,"hypermethylated","11",67273496,"PITPNM1;PITPNM1","TSS1500;TSS1500","N_Shore"
"478","cg08962452",-0.36944503041723,0.397893003366965,-2.67888765564088,0.0151559958177834,0.528824035511358,-3.98706855351773,"hypomethylated","12",54366816,"HOXC11","TSS200","Island"
"479","cg08968329",0.370237560586337,0.248341733641846,4.22165514462024,0.000494621450937647,0.106003634063161,-0.64844903374778,"hypermethylated","16",88844499,"FAM38A","Body","N_Shore"
"480","cg08985979",-0.301007057025209,0.349613508880488,-2.46573540142776,0.0237448445251911,0.609909378999262,-4.40840579857016,"hypomethylated","4",183062576,"MGC45800","Body","N_Shore"
"481","cg08999812",0.374305341592493,0.316582775454291,2.66337178299197,0.0156650686125826,0.535500445979035,-4.01827312714318,"hypermethylated","17",80740950,"TBCD","Body","S_Shore"
"482","cg09011891",0.364629464156779,0.307133580507702,3.07092480381837,0.00648026394306,0.368478419910138,-3.1755151482886,"hypermethylated","5",134526752,"","","N_Shore"
"483","cg09013032",-0.346199027618934,0.684128105728455,-2.65213100824035,0.0160440004042258,0.54069110416407,-4.04083032237683,"hypomethylated","4",88225834,"HSD17B13;HSD17B13","3'UTR;3'UTR",""
"484","cg09024810",-0.362401158295211,0.444936513195535,-2.50923128393653,0.0216856111452872,0.594782109600333,-4.32377225585809,"hypomethylated","X",130217041,"FLJ30058","Body","S_Shore"
"485","cg09028204",0.432772415161339,0.180904601854896,3.23727373005199,0.00448819106428766,0.312696910701804,-2.82013312973449,"hypermethylated","20",43729808,"KCNS1","TSS200","S_Shore"
"486","cg09029902",0.383455081562461,0.348765134954523,2.7506121020841,0.0130009271713504,0.499910811748201,-3.84182016196118,"hypermethylated","20",52199594,"ZNF217;ZNF217","5'UTR;1stExon","S_Shore"
"487","cg09033131",0.432278818062203,0.28117908477736,2.78506238080767,0.0120731634204684,0.486040414984883,-3.77149218362111,"hypermethylated","11",118135094,"MPZL2;MPZL2","TSS200;TSS200",""
"488","cg09037712",0.342678304312889,0.635053945259643,3.51283207925858,0.00242861334008806,0.232404605886705,-2.22115701688506,"hypermethylated","21",38362754,"HLCS","TSS1500","Island"
"489","cg09039163",0.375184629135178,0.333386029302447,3.39431903991142,0.00316495555441525,0.264630155026668,-2.48011249602413,"hypermethylated","2",239009036,"ESPNL;ESPNL","1stExon;5'UTR","N_Shore"
"490","cg09042678",0.445784083003335,0.454264818363178,3.04550408502395,0.00685237681914759,0.377939358396428,-3.22932202617815,"hypermethylated","20",18117663,"PET117","TSS1500","N_Shore"
"491","cg09051837",0.346136506999301,0.590543660430208,2.14525176865519,0.0455593904017339,0.671591302587305,-5.00740475010417,"hypermethylated","6",28073389,"","","S_Shore"
"492","cg09066361",-0.336625986944281,0.474717067191172,-2.5495590854201,0.0199276898810044,0.582162723053491,-4.24466442742893,"hypomethylated","7",126890254,"GRM8","5'UTR","N_Shore"
"493","cg09076077",0.40318673900934,0.494575803807949,3.03120982695537,0.00707065635525343,0.382443787369519,-3.25951481218014,"hypermethylated","20",58630315,"C20orf197","TSS1500",""
"494","cg09076123",0.394020157325413,0.32268571859117,3.84462626281964,0.00115344579253216,0.164309612844839,-1.48843530902468,"hypermethylated","1",183559527,"NCF2;NCF2;NCF2","5'UTR;1stExon;5'UTR",""
"495","cg09077752",0.307113646790685,0.389852253236254,2.13953839070001,0.0460780831454119,0.673127390033003,-5.01765208547666,"hypermethylated","11",115631389,"","","S_Shore"
"496","cg09081997",0.34969672657626,0.243233407288634,4.94400346859773,9.94654338004449e-05,0.0443285584018711,0.956687675889929,"hypermethylated","13",51466941,"","",""
"497","cg09089242",0.331983645225775,0.0916558710168817,3.62613134975925,0.00188410409554056,0.206742866448559,-1.97205013762532,"hypermethylated","11",33892236,"LMO2;LMO2;LMO2","TSS1500;TSS1500;5'UTR","S_Shore"
"498","cg09096950",0.359538441111941,0.398664386947173,2.73270937358724,0.0135096259047577,0.507248409346573,-3.8782255713679,"hypermethylated","11",118230095,"UBE4A","TSS1500","N_Shore"
"499","cg09098522",0.409161070321399,0.360652574771631,3.07893076481557,0.00636719624041729,0.365373298874841,-3.15854003536138,"hypermethylated","10",31435673,"","",""
"500","cg09099830",0.329982527247826,0.508948452540691,2.8359894140429,0.0108171078088298,0.46266808908819,-3.66689153590004,"hypermethylated","16",30485485,"ITGAL;ITGAL","Body;Body","Island"
"501","cg09109724",0.300477112998879,0.205493027655128,2.96941914217439,0.00809439759193052,0.407344893983788,-3.38948701110002,"hypermethylated","10",135093195,"TUBGCP2","3'UTR","S_Shelf"
"502","cg09117405",0.308196305723899,0.455048829355111,2.60047104942308,0.0179003173150133,0.560205611844212,-4.14394960240904,"hypermethylated","20",62047039,"KCNQ2;KCNQ2;KCNQ2;KCNQ2","Body;Body;Body;Body","S_Shore"
"503","cg09122414",0.351444428529626,0.169313053397912,3.61942894066419,0.00191264160043543,0.207897212106461,-1.98682316154902,"hypermethylated","1",38391771,"INPP5B","Body",""
"504","cg09129334",0.378700026356535,0.470738211867966,3.18438687359674,0.00504585318431618,0.329079575435048,-2.93370145832259,"hypermethylated","13",111837676,"ARHGEF7;ARHGEF7;ARHGEF7;ARHGEF7;ARHGEF7","Body;TSS1500;5'UTR;Body;Body",""
"505","cg09134819",0.329617010168778,0.322182750176617,2.97399847049728,0.00801384163672351,0.405044690297377,-3.37988585980505,"hypermethylated","5",5497464,"","","S_Shelf"
"506","cg09135866",0.353572575985225,0.167075501687183,4.06673883884167,0.000700217243761596,0.129380920920186,-0.994035328339032,"hypermethylated","19",53238498,"ZNF611;ZNF611;ZNF611","TSS200;TSS1500;TSS200","Island"
"507","cg09136878",0.429265039076572,0.344325923963306,2.58462551436995,0.0185093736170983,0.568004051878382,-4.17539437431487,"hypermethylated","1",236135584,"","",""
"508","cg09138892",0.33569099262046,0.565148172661573,2.70201791414153,0.01442626909742,0.51880958784035,-3.94040530963558,"hypermethylated","17",79005662,"FLJ90757","Body","N_Shore"
"509","cg09159285",0.430840286349579,0.367230521249637,3.23685273995092,0.00449238233453368,0.312696910701804,-2.82103915521463,"hypermethylated","1",6664134,"KLHL21","TSS1500","S_Shore"
"510","cg09160477",0.502009374727815,0.288538482539942,3.35470432285268,0.00345715609107525,0.279236549848143,-2.56624574845496,"hypermethylated","9",95820913,"SUSD3","TSS200","Island"
"511","cg09163035",0.307315689808366,0.257355784362297,4.4593394580127,0.000290705812050112,0.080158386973031,-0.11830557301808,"hypermethylated","17",37054726,"LASP1","Body",""
"512","cg09175485",0.31212408340098,0.286024818658083,2.61851575110576,0.0172298773892476,0.553578620840926,-4.10803400595276,"hypermethylated","11",67020555,"KDM2A;KDM2A","Body;Body","S_Shelf"
"513","cg09186101",0.361731622903216,0.52768101051104,2.48959680087419,0.0225934486785964,0.60207918370448,-4.36206669737877,"hypermethylated","17",80197062,"SLC16A3;SLC16A3;SLC16A3","3'UTR;3'UTR;3'UTR","S_Shore"
"514","cg09187007",0.432039377889387,0.433014563779899,2.63947217101602,0.0164811710277214,0.545978828473772,-4.06618273233261,"hypermethylated","1",3514990,"MEGF6","Body","S_Shelf"
"515","cg09187107",0.351431206564157,0.537617166557279,2.5926268311413,0.0181994131589054,0.563802183653237,-4.15952714227162,"hypermethylated","17",79006087,"FLJ90757","Body","N_Shore"
"516","cg09203501",0.323564802631728,0.35518326517703,2.23040819131336,0.0384353233852457,0.667529518245412,-4.85277734827178,"hypermethylated","7",5271545,"WIPI2;WIPI2;WIPI2;WIPI2;WIPI2","3'UTR;3'UTR;3'UTR;3'UTR;3'UTR","S_Shelf"
"517","cg09213964",0.347660516427205,0.202037718643722,3.23976307888586,0.00446348593741976,0.312329840336746,-2.81477508725026,"hypermethylated","12",122668037,"LRRC43;LRRC43","5'UTR;Body","Island"
"518","cg09221482",0.346763751414857,0.635465956506645,2.63102580006736,0.0167791373988721,0.550500303798822,-4.08306863283639,"hypermethylated","6",161557754,"AGPAT4","Body",""
"519","cg09232805",0.326190433642808,0.439359017258522,2.31565177125225,0.0323435899495595,0.650358176308139,-4.69458322095023,"hypermethylated","4",173935615,"GALNTL6","Body",""
"520","cg09241368",0.373116358606729,0.562914014498334,2.29822587379304,0.0335110396407289,0.655585419558654,-4.72718910129879,"hypermethylated","12",78851733,"","",""
"521","cg09241703",0.355304427407097,0.346080714078196,2.14844403796183,0.0452719028428855,0.671236023481169,-5.0016721054521,"hypermethylated","14",89831698,"FOXN3;FOXN3","Body;Body",""
"522","cg09244277",0.359001081267519,0.675173221046912,2.4544449053977,0.0243086504304103,0.615205310142057,-4.43025466816675,"hypermethylated","2",12538247,"","",""
"523","cg09250933",-0.305376224096256,0.417097732026435,-2.48471870269263,0.0228244787260338,0.60403927900208,-4.3715579274554,"hypomethylated","2",114035619,"PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839","Body;Body;Body;Body;Body;Body","Island"
"524","cg09251959",0.353569738686241,0.483004390718312,2.20604003046166,0.0403617021477243,0.667529518245412,-4.89738198202751,"hypermethylated","1",32170507,"COL16A1","TSS1500","S_Shore"
"525","cg09252806",0.390822904292064,0.258156570205312,4.52640754217683,0.000250356919001879,0.0738249682011721,0.0310807012554637,"hypermethylated","10",131669630,"EBF3","Body","S_Shelf"
"526","cg09253696",0.400831795438043,0.432932865002853,2.41791203281211,0.0262201737945405,0.627477718656476,-4.50060404597213,"hypermethylated","17",73873529,"TRIM47","Body","Island"
"527","cg09259081",0.361859726953697,0.428239820117195,2.25491216125857,0.0365838325211409,0.664060282801026,-4.80764313848864,"hypermethylated","16",84538889,"KIAA1609","TSS1500","Island"
"528","cg09259179",0.325818743471905,0.548340537354987,2.84768396894134,0.0105469385427362,0.457962297921317,-3.64276788776009,"hypermethylated","1",166917267,"ILDR2","Body","S_Shore"
"529","cg09259772",0.428280658569692,0.515452613258046,3.35350325734447,0.0034664180390785,0.279551705526781,-2.56885357937472,"hypermethylated","7",12726089,"ARL4A;ARL4A;ARL4A","TSS1500;TSS1500;TSS1500","N_Shore"
"530","cg09265016",-0.307500129739556,0.772997547013774,-2.26612102083206,0.0357646214768675,0.662824215416745,-4.78690482118045,"hypomethylated","12",115170515,"","","N_Shelf"
"531","cg09265876",0.451231372346244,0.549841438365173,3.04614041218937,0.00684281361382679,0.377780229991768,-3.22797688768675,"hypermethylated","12",25537944,"","","N_Shore"
"532","cg09269945",-0.384819895772192,0.727159808922989,-3.84826804924162,0.0011440434024811,0.16388117817541,-1.48034679998608,"hypomethylated","20",55837692,"BMP7","Body","N_Shore"
"533","cg09274344",0.374102893339731,0.293876473571926,3.26894502047231,0.00418363064280603,0.303036841095874,-2.75188377001325,"hypermethylated","16",1078689,"","","Island"
"534","cg09284708",-0.329564021009808,0.574253879938195,-3.19041560092968,0.0049790102960832,0.327712384125834,-2.9207815494956,"hypomethylated","6",39901897,"MOCS1;MOCS1","Body;Body","Island"
"535","cg09288789",0.323720260562957,0.380020028020883,2.33436871731538,0.0311317347790513,0.647265027058869,-4.65941268669205,"hypermethylated","6",154832667,"CNKSR3","TSS1500","S_Shore"
"536","cg09296270",0.355620240308027,0.277595370804614,2.83978857410181,0.0107286172409694,0.461382831067272,-3.65905876526831,"hypermethylated","2",65087288,"","","S_Shore"
"537","cg09313931",0.31691503752738,0.133061389061996,2.5089141031583,0.0216999996832875,0.594959176109085,-4.32439203768861,"hypermethylated","6",149803444,"ZC3H12D","5'UTR",""
"538","cg09315887",0.399483581298517,0.319381741396162,3.87160438034427,0.00108558458098538,0.160274382610618,-1.42849888445007,"hypermethylated","7",105753386,"SYPL1;SYPL1","TSS1500;TSS1500","S_Shore"
"539","cg09316347",0.373517729520883,0.238558364601532,3.91543874215274,0.000983729000428441,0.15321045407118,-1.33103393994949,"hypermethylated","7",139932132,"","","S_Shore"
"540","cg09327586",0.351446517386845,0.338357905790826,3.94517392981907,0.000920134051242513,0.148091231566983,-1.26486805851892,"hypermethylated","17",56634222,"TEX14;TEX14","3'UTR;3'UTR",""
"541","cg09329275",0.315557126916199,0.236221757966459,3.5939385051718,0.00202514762566175,0.212876081988008,-2.04296755345054,"hypermethylated","3",32509543,"","","S_Shore"
"542","cg09331545",0.305891055396939,0.110926894145022,4.44739733030131,0.000298552699696847,0.0818705731393543,-0.144918743779177,"hypermethylated","16",87736388,"LOC100129637","Body","N_Shore"
"543","cg09336260",0.352406357977507,0.447312595474285,2.64512503433535,0.0162845689744125,0.542701984165931,-4.05486813522164,"hypermethylated","X",41548244,"GPR34;CASK;CASK;GPR34;GPR34;GPR34;CASK","1stExon;Body;Body;1stExon;5'UTR;5'UTR;Body",""
"544","cg09339476",0.335403318225232,0.17347914500638,2.81484521251769,0.0113225663502548,0.47217021826649,-3.71041053940331,"hypermethylated","11",44087396,"ACCS;ACCS","TSS1500;TSS1500","N_Shore"
"545","cg09350536",0.392813306274768,0.372228956017024,2.97570816745906,0.00798396549639507,0.404458901865842,-3.37629995622939,"hypermethylated","14",23236725,"OXA1L","Body","S_Shore"
"546","cg09352789",0.321540282689596,0.269614578530857,4.37386946330573,0.000351817003122777,0.0887699943346144,-0.308848844289288,"hypermethylated","10",111682693,"XPNPEP1;XPNPEP1;XPNPEP1","Body;Body;Body","N_Shore"
"547","cg09368486",0.420408354939853,0.2851935019256,4.3063841536198,0.000409128013121168,0.0963308288484466,-0.459389175853717,"hypermethylated","2",208890779,"PLEKHM3","TSS1500","S_Shore"
"548","cg09372546",0.524980640102141,0.16725383835875,9.74279391688819,1.11752311392601e-08,0.000239470835160023,10.1540802207695,"hypermethylated","8",145733659,"MFSD3","TSS1500","N_Shore"
